reward_mean,length_mean,collisions_mean,success_rate,uf_activation_prop,cbf_activation_prop,true_positive_rate,false_positive_rate,true_negative_rate,false_negative_rate,forward_velocity_mean,lateral_velocity_mean,velocity_mean,goal_approach_mean,ema_divergence_mean,cbf_config,percentile
10.751469621777535,317.18,0.03,0.963,0.9824620284969692,0.285153422111943,1.0,0.9849786525044257,0.0150213474955743,0.0,0.64120364,0.010531719156657345,0.3258676805240684,0.3793248,0.41730177,1.0,1.0
10.784651009934024,325.942,0.033,0.965,0.9071732551504379,0.2874917703788322,0.9644835058993498,0.8995723854957115,0.1004276145042885,0.03551649410065013,0.6388528,0.011177162616142596,0.3250149688565179,0.38434976,0.41637513,1.0,10.0
10.88944729389064,316.942,0.064,0.964,0.7846937075858357,0.28766052973530554,0.904949381327334,0.7727194088134253,0.22728059118657473,0.09505061867266591,0.6457251,0.010761096210961114,0.3282430838205837,0.3778061,0.4184684,1.0,20.0
11.196866514980792,300.362,0.048,0.97,0.6843992440118211,0.2670138107980944,0.8852846194630549,0.6435260174124317,0.35647398258756835,0.1147153805369451,0.6604217,0.009955366907495773,0.3351885479976627,0.38403878,0.4228992,1.0,30.0
11.2045290569067,297.942,0.113,0.977,0.600309488534968,0.29429783200983045,0.8731833982493613,0.5347516150590332,0.4652483849409668,0.1268166017506387,0.65196264,0.009377461538289935,0.330670049719798,0.37998375,0.4232332,1.0,40.0
11.073414498701691,311.036,0.134,0.973,0.5078620618799389,0.2914068450533697,0.8314094521120869,0.42338269680436474,0.5766173031956352,0.168590547887913,0.6470577,0.010213373836959362,0.32863554295752695,0.38393977,0.41895753,1.0,50.0
11.107604374155402,307.534,0.149,0.968,0.3957555147974299,0.28538678081924596,0.7357149906246916,0.29540243755279355,0.7045975624472065,0.2642850093753084,0.6515403,0.011425418647439074,0.3314828490179334,0.38022625,0.4158885,1.0,60.0
11.639300563581289,273.83,0.193,0.983,0.35396544677382924,0.29439784188481244,0.683091687735411,0.23641624992976346,0.7635837500702366,0.31690831226458904,0.6581123,0.01033057820258864,0.3342214328619755,0.37842682,0.42336425,1.0,65.0
11.400711714737117,286.945,0.197,0.97,0.29344491288707153,0.2724964552999462,0.6167700840151557,0.18465562779357986,0.8153443722064202,0.38322991598484435,0.6630433,0.011473244626926317,0.33725828240295597,0.37926012,0.42324558,1.0,70.0
11.418058169543743,286.567,0.258,0.972,0.2403740648528742,0.2697635678118249,0.5430604226399065,0.14511416233547952,0.8548858376645204,0.45693957736009344,0.6726022,0.012651499609804887,0.34262683813803235,0.38582048,0.42618823,1.0,75.0
11.602253604412079,278.49,0.34,0.976,0.19589039020268956,0.2775286766569884,0.4733185102834908,0.09577078331530486,0.9042292166846951,0.5266814897165092,0.6748035,0.01020846730111225,0.34250598135410837,0.39392474,0.42798626,1.0,80.0
11.868097225189208,267.951,0.419,0.976,0.1357582594392569,0.266426746993605,0.3408268241569823,0.05749875174099282,0.9425012482590072,0.6591731758430177,0.690324,0.013625510257518727,0.35197475936116596,0.3888548,0.43818438,1.0,85.0
12.101356758475303,246.35,0.559,0.984,0.09235771315536481,0.2694086955306913,0.25313905861814273,0.028347458852795694,0.9716525411472043,0.7468609413818572,0.7027328,0.013217832630312955,0.35797531703384544,0.39227477,0.44347966,1.0,90.0
11.9165949357301,269.201,0.818,0.975,0.03777645049623046,0.2629797833103725,0.11394917098777287,0.004424778761061947,0.995575221238938,0.8860508290122271,0.7080459,0.012678938184762956,0.3603624190263872,0.39547467,0.44581255,1.0,95.0
11.922136109411717,268.309,1.11,0.975,0.009106704890698694,0.2654452770912281,0.03165098374679213,2.5859170954979184e-05,0.999974140829045,0.9683490162532079,0.706485,0.016399300870776644,0.3614421371507051,0.39630413,0.44405138,1.0,99.0
