reward_mean,length_mean,collisions_mean,success_rate,uf_activation_prop,cbf_activation_prop,true_positive_rate,false_positive_rate,true_negative_rate,false_negative_rate,forward_velocity_mean,lateral_velocity_mean,velocity_mean,goal_approach_mean,ema_divergence_mean,cbf_config,percentile
7.700469697099179,188.394,0.423,0.599,0.990204755209756,0.2876353181420269,1.0,0.9874218630888855,0.0125781369111145,0.0,0.61626786,0.004924406054071369,0.31059613299491595,0.47317487,0.37587526,1.0,1.0
7.6487345916358755,179.571,0.427,0.606,0.9048970292593099,0.2848459516000119,0.9979090909090909,0.8687094074989042,0.13129059250109576,0.0020909090909090908,0.60712075,0.0028483377678057875,0.30498454505120026,0.46343538,0.36051697,1.0,10.0
7.649215984558687,178.678,0.435,0.603,0.8053749185340464,0.2878438517625272,0.9861841518851947,0.7336327587602168,0.2663672412397831,0.01381584811480524,0.6081559,0.005800347668904578,0.30697812693465676,0.4690731,0.36097834,1.0,20.0
7.751744128497317,175.249,0.425,0.602,0.7077532153717168,0.2856584157499134,0.9557495179133259,0.6211077431799393,0.3788922568200606,0.044250482086674106,0.6136962,0.0019082222249999176,0.30780221988096307,0.46257013,0.364338,1.0,30.0
7.8283849482527,166.552,0.42,0.6,0.617809909402071,0.27760069447310154,0.9079321605393448,0.4944830744889037,0.5055169255110963,0.09206783946065522,0.61923057,0.003561836611957915,0.311396202510462,0.46715856,0.36843872,1.0,40.0
7.722733135206625,170.309,0.424,0.609,0.5417583041519756,0.28308816597215886,0.8632350178470787,0.4002876115552172,0.5997123884447828,0.1367649821529213,0.61550295,0.005152458848286187,0.31032770618882205,0.4576827,0.3613682,1.0,50.0
7.412298200181685,172.336,0.466,0.58,0.45350884413161546,0.28686509666294696,0.8054294534229163,0.30082435003170577,0.6991756499682942,0.19457054657708373,0.61832446,0.00724480325397235,0.31278463092653147,0.47853136,0.36197314,1.0,60.0
7.482475109872408,180.96,0.463,0.585,0.41949389710439505,0.294919326112243,0.7661700581395349,0.28467325796667586,0.7153267420333241,0.23382994186046513,0.62080884,0.009415008769501583,0.31511192428373763,0.47347283,0.3658565,1.0,65.0
7.230797767411452,175.699,0.477,0.569,0.3665125954819277,0.28825128779951537,0.7388113788729842,0.21772235255381323,0.7822776474461868,0.26118862112701574,0.6210967,0.002708800425338268,0.31190273552646613,0.47154573,0.35987195,1.0,70.0
7.482298167900182,172.522,0.468,0.594,0.32849516787333644,0.28378992348980703,0.6856143005769413,0.189720207253886,0.810279792746114,0.3143856994230587,0.61891675,0.009875762884918003,0.3143962564195708,0.47113433,0.35468513,1.0,75.0
7.737309550219216,160.941,0.48,0.594,0.2500006928430569,0.2759030746232579,0.5706999457406403,0.12758338007507442,0.8724166199249256,0.42930005425935974,0.65420204,0.00457985208377795,0.32939094804697017,0.47290918,0.37038112,1.0,80.0
8.21934617377352,159.241,0.51,0.631,0.19865714207055116,0.2835131244005167,0.4523809523809524,0.08531207598371778,0.9146879240162822,0.5476190476190477,0.6518007,0.004686317925996264,0.32824350500372385,0.46105027,0.37425065,1.0,85.0
7.7683320633005355,156.206,0.606,0.589,0.12973299729802312,0.2726274716391925,0.32558139534883723,0.04253772818605447,0.9574622718139455,0.6744186046511628,0.6599155,0.007347543664131081,0.3336315252519416,0.47563916,0.36883274,1.0,90.0
7.727919766234234,149.171,0.714,0.576,0.06013032595593254,0.2875999074872411,0.18492042082546534,0.011489681382297053,0.988510318617703,0.8150795791745347,0.65568984,0.010692714234726737,0.3331912748915638,0.48341802,0.36721393,1.0,95.0
7.595247403575107,149.181,0.832,0.566,0.008955930896701261,0.2883327077552813,0.0351890756302521,0.0001338449183545998,0.9998661550816454,0.9648109243697479,0.6574813,0.005239621760949376,0.3313604672563597,0.474838,0.3658413,1.0,99.0
