reward_mean,length_mean,collisions_mean,success_rate,uf_activation_prop,cbf_activation_prop,true_positive_rate,false_positive_rate,true_negative_rate,false_negative_rate,forward_velocity_mean,lateral_velocity_mean,velocity_mean,goal_approach_mean,ema_divergence_mean,cbf_config,percentile
9.55961342623105,430.6572972972973,0.3772972972972973,1.0,0.9987627437995099,0.47042133811925935,1.0,0.9982753010087863,0.0017246989912137977,0.0,0.50361085,0.0002979466977936878,0.25195439803914343,0.3771799,0.36372218,1.0,1.0
9.524896785673258,437.03783783783786,0.41081081081081083,1.0,0.9876656627609749,0.4779157630149373,0.9995800167993281,0.981757823830857,0.018242176169143004,0.00041998320067197315,0.4899255,0.005771995108540019,0.24784874941965698,0.3751541,0.3570605,1.0,10.0
9.79885038429641,443.29284164859,0.403470715835141,1.0,0.9638711095084774,0.4774187050595752,0.9977869874864201,0.9462956068503351,0.05370439314966493,0.0022130125135798495,0.49740607,0.004887634037051667,0.2511468497505357,0.39390236,0.36894345,1.0,20.0
9.684834792930332,437.7653390742734,0.3713670613562971,1.0,0.9368361927002259,0.48242814072518075,0.9950359741147152,0.9072972717832531,0.09270272821674691,0.004964025885284778,0.4884604,0.004926495223075826,0.24669344349147412,0.38056707,0.3625165,1.0,30.0
9.534439369060548,455.13305174234426,0.4730728616684266,1.0,0.8990018718108634,0.482079448324905,0.9873099326726681,0.8550884625712325,0.1449115374287675,0.012690067327331871,0.49070293,0.00481639296238162,0.24775966003748048,0.38794473,0.36141282,1.0,40.0
9.688606645107427,440.93510638297874,0.48829787234042554,1.0,0.8514997397464396,0.483392056902987,0.9737686839047638,0.7854247253597401,0.21457527464025994,0.02623131609523622,0.49256033,0.00244093069408375,0.2475006288735769,0.38530922,0.3627319,1.0,50.0
10.010215960809248,426.7706131078224,0.540169133192389,1.0,0.7875987835674959,0.4756168838330095,0.9519472166317405,0.7048524109270916,0.2951475890729084,0.04805278336825944,0.5017171,0.00547937526835758,0.25359823293752354,0.38738298,0.37174758,1.0,60.0
9.78663122164967,434.01605995717347,0.6413276231263383,1.0,0.750543707624448,0.4778536296232138,0.9408909370199693,0.6535935621126631,0.346406437887337,0.05910906298003072,0.4984291,0.002952681997471476,0.2506908858910468,0.3833729,0.36591715,1.0,65.0
10.278324232954985,409.4644351464435,0.6370292887029289,1.0,0.7089946035069496,0.4706644732670148,0.9149636149723299,0.6025050653895745,0.3974949346104255,0.08503638502767005,0.51292914,0.006341539414260368,0.25963534046785713,0.39499488,0.3760685,1.0,70.0
10.513282265554711,391.06016597510376,0.7043568464730291,1.0,0.6485973735528375,0.45733284929616136,0.8746803652968037,0.5378833149866331,0.4621166850133669,0.12531963470319635,0.5264352,0.0038170436811030047,0.2651261200403959,0.39089417,0.38175192,1.0,75.0
10.678428992298086,376.4597107438017,0.7985537190082644,1.0,0.5899613345202437,0.4535885195107722,0.8443854141511712,0.46671511168683455,0.5332848883131655,0.15561458584882878,0.53569865,0.007116709482327055,0.27140768087489153,0.394989,0.38688946,1.0,80.0
11.233729434476823,353.5272914521112,0.9618949536560247,1.0,0.5091838986606104,0.4592440154558836,0.7698560942884954,0.3841091804979253,0.6158908195020747,0.23014390571150456,0.55034107,0.007889902596683096,0.2791154861475084,0.39497632,0.4001221,1.0,85.0
11.80863716410717,318.46257796257794,1.0654885654885655,1.0,0.38643240945569884,0.42383647465923213,0.6432255343994291,0.28312544896493175,0.7168745510350683,0.3567744656005709,0.58293676,0.00783703187428859,0.2953868978188582,0.40473303,0.41474208,1.0,90.0
12.209395626285037,293.7879098360656,1.4180327868852458,1.0,0.24484935291202173,0.41427160348214337,0.44321864190788274,0.15446749102512963,0.8455325089748703,0.5567813580921173,0.6166638,0.004803982437254892,0.31073389801412915,0.40700084,0.43080878,1.0,95.0
12.74515072572244,247.27523910733262,1.3793836344314558,1.0,0.06669948486054605,0.40271489840599073,0.13785622719652893,0.02895154584624688,0.9710484541537531,0.8621437728034711,0.65735334,0.007985227887964571,0.3326692847337009,0.41210112,0.44742247,1.0,99.0
